[2023-03-23 16:45:58,456][__main__][INFO] - PYTHONPATH: /home/subhrangsu/contssl/continuous_ssl_problem
[2023-03-23 17:43:18,303][new_worker_lincls][INFO] - Batch Number 1882
[2023-03-23 17:43:18,329][new_worker_lincls][INFO] - Batch Number 1883
[2023-03-23 17:43:18,355][new_worker_lincls][INFO] - Batch Number 1884
[2023-03-23 17:43:18,382][new_worker_lincls][INFO] - Batch Number 1885
[2023-03-23 17:43:18,409][new_worker_lincls][INFO] - Batch Number 1886
[2023-03-23 17:43:18,435][new_worker_lincls][INFO] - Batch Number 1887
[2023-03-23 17:43:18,461][new_worker_lincls][INFO] - Batch Number 1888
[2023-03-23 17:43:18,490][new_worker_lincls][INFO] - Batch Number 1889
[2023-03-23 17:43:18,516][new_worker_lincls][INFO] - Batch Number 1890
[2023-03-23 17:43:18,543][new_worker_lincls][INFO] - Batch Number 1891
[2023-03-23 17:43:18,567][new_worker_lincls][INFO] - Epoch: [3][390/500]	Time  0.027 ( 0.036)	Data  0.001 ( 0.008)	Loss 2.5657e+00 (2.6049e+00)	Acc@1  22.00 ( 19.44)	Acc@5  60.00 ( 56.60)
[2023-03-23 17:43:18,567][new_worker_lincls][INFO] - {'train/time': 0.03622874274583119, 'train/datatime': 0.008047038636853934, 'train/loss': 2.6049048949385543, 'train/top1': tensor(19.4399, device='cuda:0'), 'train/top5': tensor(56.5959, device='cuda:0')}
[2023-03-23 17:43:18,571][new_worker_lincls][INFO] - Batch Number 1892
[2023-03-23 17:43:18,598][new_worker_lincls][INFO] - Batch Number 1893
[2023-03-23 17:43:18,625][new_worker_lincls][INFO] - Batch Number 1894
[2023-03-23 17:43:18,652][new_worker_lincls][INFO] - Batch Number 1895
[2023-03-23 17:43:18,679][new_worker_lincls][INFO] - Batch Number 1896
[2023-03-23 17:43:18,705][new_worker_lincls][INFO] - Batch Number 1897
[2023-03-23 17:43:18,734][new_worker_lincls][INFO] - Batch Number 1898
[2023-03-23 17:43:18,760][new_worker_lincls][INFO] - Batch Number 1899
[2023-03-23 17:43:18,787][new_worker_lincls][INFO] - Batch Number 1900
[2023-03-23 17:43:18,814][new_worker_lincls][INFO] - Batch Number 1901
[2023-03-23 17:43:18,837][new_worker_lincls][INFO] - Epoch: [3][400/500]	Time  0.027 ( 0.036)	Data  0.001 ( 0.008)	Loss 2.6025e+00 (2.6057e+00)	Acc@1  22.00 ( 19.41)	Acc@5  52.00 ( 56.55)
[2023-03-23 17:43:18,837][new_worker_lincls][INFO] - {'train/time': 0.036000710175816256, 'train/datatime': 0.007866625773936436, 'train/loss': 2.6057426132763415, 'train/top1': tensor(19.4065, device='cuda:0'), 'train/top5': tensor(56.5461, device='cuda:0')}
[2023-03-23 17:43:18,843][new_worker_lincls][INFO] - Batch Number 1902
[2023-03-23 17:43:18,870][new_worker_lincls][INFO] - Batch Number 1903
[2023-03-23 17:43:18,897][new_worker_lincls][INFO] - Batch Number 1904
[2023-03-23 17:43:18,923][new_worker_lincls][INFO] - Batch Number 1905
[2023-03-23 17:43:18,950][new_worker_lincls][INFO] - Batch Number 1906
[2023-03-23 17:43:18,977][new_worker_lincls][INFO] - Batch Number 1907
[2023-03-23 17:43:19,012][new_worker_lincls][INFO] - Batch Number 1908
[2023-03-23 17:43:19,038][new_worker_lincls][INFO] - Batch Number 1909
[2023-03-23 17:43:19,072][new_worker_lincls][INFO] - Batch Number 1910
[2023-03-23 17:43:19,099][new_worker_lincls][INFO] - Batch Number 1911
[2023-03-23 17:43:19,116][new_worker_lincls][INFO] - Epoch: [3][410/500]	Time  0.027 ( 0.036)	Data  0.001 ( 0.008)	Loss 2.6228e+00 (2.6049e+00)	Acc@1  18.00 ( 19.44)	Acc@5  49.00 ( 56.56)
[2023-03-23 17:43:19,116][new_worker_lincls][INFO] - {'train/time': 0.035801118307740146, 'train/datatime': 0.007696242808135466, 'train/loss': 2.6049049474897177, 'train/top1': tensor(19.4428, device='cuda:0'), 'train/top5': tensor(56.5572, device='cuda:0')}
[2023-03-23 17:43:19,121][new_worker_lincls][INFO] - Batch Number 1912
[2023-03-23 17:43:19,148][new_worker_lincls][INFO] - Batch Number 1913
[2023-03-23 17:43:19,174][new_worker_lincls][INFO] - Batch Number 1914
[2023-03-23 17:43:19,201][new_worker_lincls][INFO] - Batch Number 1915
[2023-03-23 17:43:19,237][new_worker_lincls][INFO] - Batch Number 1916
[2023-03-23 17:43:19,258][new_worker_lincls][INFO] - Batch Number 1917
[2023-03-23 17:43:19,286][new_worker_lincls][INFO] - Batch Number 1918
[2023-03-23 17:43:19,312][new_worker_lincls][INFO] - Batch Number 1919
[2023-03-23 17:43:19,338][new_worker_lincls][INFO] - Batch Number 1920
[2023-03-23 17:43:19,368][new_worker_lincls][INFO] - Batch Number 1921
[2023-03-23 17:43:19,390][new_worker_lincls][INFO] - Epoch: [3][420/500]	Time  0.028 ( 0.036)	Data  0.002 ( 0.008)	Loss 2.5184e+00 (2.6037e+00)	Acc@1  23.00 ( 19.47)	Acc@5  57.00 ( 56.59)
[2023-03-23 17:43:19,391][new_worker_lincls][INFO] - {'train/time': 0.03560387153806709, 'train/datatime': 0.007537513334224456, 'train/loss': 2.603695341073985, 'train/top1': tensor(19.4679, device='cuda:0'), 'train/top5': tensor(56.5891, device='cuda:0')}
[2023-03-23 17:43:19,396][new_worker_lincls][INFO] - Batch Number 1922
[2023-03-23 17:43:19,422][new_worker_lincls][INFO] - Batch Number 1923
[2023-03-23 17:43:19,449][new_worker_lincls][INFO] - Batch Number 1924
[2023-03-23 17:43:19,474][new_worker_lincls][INFO] - Batch Number 1925
[2023-03-23 17:43:19,500][new_worker_lincls][INFO] - Batch Number 1926
[2023-03-23 17:43:19,526][new_worker_lincls][INFO] - Batch Number 1927
[2023-03-23 17:43:19,551][new_worker_lincls][INFO] - Batch Number 1928
[2023-03-23 17:43:19,577][new_worker_lincls][INFO] - Batch Number 1929
[2023-03-23 17:43:19,604][new_worker_lincls][INFO] - Batch Number 1930
[2023-03-23 17:43:19,629][new_worker_lincls][INFO] - Batch Number 1931
[2023-03-23 17:43:19,653][new_worker_lincls][INFO] - Epoch: [3][430/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.5935e+00 (2.6043e+00)	Acc@1  19.00 ( 19.43)	Acc@5  55.00 ( 56.55)
[2023-03-23 17:43:19,653][new_worker_lincls][INFO] - {'train/time': 0.03538840054912523, 'train/datatime': 0.007375973836451838, 'train/loss': 2.6042945346256974, 'train/top1': tensor(19.4269, device='cuda:0'), 'train/top5': tensor(56.5499, device='cuda:0')}
[2023-03-23 17:43:19,657][new_worker_lincls][INFO] - Batch Number 1932
[2023-03-23 17:43:19,683][new_worker_lincls][INFO] - Batch Number 1933
[2023-03-23 17:43:19,709][new_worker_lincls][INFO] - Batch Number 1934
[2023-03-23 17:43:19,735][new_worker_lincls][INFO] - Batch Number 1935
[2023-03-23 17:43:19,761][new_worker_lincls][INFO] - Batch Number 1936
[2023-03-23 17:43:19,787][new_worker_lincls][INFO] - Batch Number 1937
[2023-03-23 17:43:19,813][new_worker_lincls][INFO] - Batch Number 1938
[2023-03-23 17:43:19,839][new_worker_lincls][INFO] - Batch Number 1939
[2023-03-23 17:43:19,865][new_worker_lincls][INFO] - Batch Number 1940
[2023-03-23 17:43:19,891][new_worker_lincls][INFO] - Batch Number 1941
[2023-03-23 17:43:19,914][new_worker_lincls][INFO] - Epoch: [3][440/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.6520e+00 (2.6049e+00)	Acc@1  18.00 ( 19.37)	Acc@5  61.00 ( 56.54)
[2023-03-23 17:43:19,915][new_worker_lincls][INFO] - {'train/time': 0.03517782498919775, 'train/datatime': 0.007219000468178401, 'train/loss': 2.6049054928647686, 'train/top1': tensor(19.3741, device='cuda:0'), 'train/top5': tensor(56.5420, device='cuda:0')}
[2023-03-23 17:43:19,918][new_worker_lincls][INFO] - Batch Number 1942
[2023-03-23 17:43:19,944][new_worker_lincls][INFO] - Batch Number 1943
[2023-03-23 17:43:19,970][new_worker_lincls][INFO] - Batch Number 1944
[2023-03-23 17:43:19,996][new_worker_lincls][INFO] - Batch Number 1945
[2023-03-23 17:43:20,022][new_worker_lincls][INFO] - Batch Number 1946
[2023-03-23 17:43:20,047][new_worker_lincls][INFO] - Batch Number 1947
[2023-03-23 17:43:20,073][new_worker_lincls][INFO] - Batch Number 1948
[2023-03-23 17:43:20,099][new_worker_lincls][INFO] - Batch Number 1949
[2023-03-23 17:43:20,125][new_worker_lincls][INFO] - Batch Number 1950
[2023-03-23 17:43:20,151][new_worker_lincls][INFO] - Batch Number 1951
[2023-03-23 17:43:20,175][new_worker_lincls][INFO] - Epoch: [3][450/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.6876e+00 (2.6055e+00)	Acc@1  18.00 ( 19.36)	Acc@5  50.00 ( 56.53)
[2023-03-23 17:43:20,175][new_worker_lincls][INFO] - {'train/time': 0.03497503972106392, 'train/datatime': 0.007068290414408411, 'train/loss': 2.6055002862756904, 'train/top1': tensor(19.3614, device='cuda:0'), 'train/top5': tensor(56.5322, device='cuda:0')}
[2023-03-23 17:43:20,178][new_worker_lincls][INFO] - Batch Number 1952
[2023-03-23 17:43:20,204][new_worker_lincls][INFO] - Batch Number 1953
[2023-03-23 17:43:20,230][new_worker_lincls][INFO] - Batch Number 1954
[2023-03-23 17:43:20,256][new_worker_lincls][INFO] - Batch Number 1955
[2023-03-23 17:43:20,285][new_worker_lincls][INFO] - Batch Number 1956
[2023-03-23 17:43:20,319][new_worker_lincls][INFO] - Batch Number 1957
[2023-03-23 17:43:20,347][new_worker_lincls][INFO] - Batch Number 1958
[2023-03-23 17:43:20,381][new_worker_lincls][INFO] - Batch Number 1959
[2023-03-23 17:43:20,410][new_worker_lincls][INFO] - Batch Number 1960
[2023-03-23 17:43:20,443][new_worker_lincls][INFO] - Batch Number 1961
[2023-03-23 17:43:20,470][new_worker_lincls][INFO] - Epoch: [3][460/500]	Time  0.028 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.5645e+00 (2.6055e+00)	Acc@1  18.00 ( 19.36)	Acc@5  52.00 ( 56.52)
[2023-03-23 17:43:20,470][new_worker_lincls][INFO] - {'train/time': 0.034856349940930946, 'train/datatime': 0.006924581631145353, 'train/loss': 2.605535513408272, 'train/top1': tensor(19.3623, device='cuda:0'), 'train/top5': tensor(56.5184, device='cuda:0')}
[2023-03-23 17:43:20,474][new_worker_lincls][INFO] - Batch Number 1962
[2023-03-23 17:43:20,507][new_worker_lincls][INFO] - Batch Number 1963
[2023-03-23 17:43:20,532][new_worker_lincls][INFO] - Batch Number 1964
[2023-03-23 17:43:20,558][new_worker_lincls][INFO] - Batch Number 1965
[2023-03-23 17:43:20,584][new_worker_lincls][INFO] - Batch Number 1966
[2023-03-23 17:43:20,610][new_worker_lincls][INFO] - Batch Number 1967
[2023-03-23 17:43:20,636][new_worker_lincls][INFO] - Batch Number 1968
[2023-03-23 17:43:20,662][new_worker_lincls][INFO] - Batch Number 1969
[2023-03-23 17:43:20,688][new_worker_lincls][INFO] - Batch Number 1970
[2023-03-23 17:43:20,714][new_worker_lincls][INFO] - Batch Number 1971
[2023-03-23 17:43:20,738][new_worker_lincls][INFO] - Epoch: [3][470/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.7609e+00 (2.6049e+00)	Acc@1  19.00 ( 19.39)	Acc@5  51.00 ( 56.56)
[2023-03-23 17:43:20,738][new_worker_lincls][INFO] - {'train/time': 0.0346863492532394, 'train/datatime': 0.006787421597037346, 'train/loss': 2.604947149373923, 'train/top1': tensor(19.3907, device='cuda:0'), 'train/top5': tensor(56.5626, device='cuda:0')}
[2023-03-23 17:43:20,742][new_worker_lincls][INFO] - Batch Number 1972
[2023-03-23 17:43:20,768][new_worker_lincls][INFO] - Batch Number 1973
[2023-03-23 17:43:20,794][new_worker_lincls][INFO] - Batch Number 1974
[2023-03-23 17:43:20,820][new_worker_lincls][INFO] - Batch Number 1975
[2023-03-23 17:43:20,845][new_worker_lincls][INFO] - Batch Number 1976
[2023-03-23 17:43:20,871][new_worker_lincls][INFO] - Batch Number 1977
[2023-03-23 17:43:20,897][new_worker_lincls][INFO] - Batch Number 1978
[2023-03-23 17:43:20,924][new_worker_lincls][INFO] - Batch Number 1979
[2023-03-23 17:43:20,949][new_worker_lincls][INFO] - Batch Number 1980
[2023-03-23 17:43:20,975][new_worker_lincls][INFO] - Batch Number 1981
[2023-03-23 17:43:20,999][new_worker_lincls][INFO] - Epoch: [3][480/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.7305e+00 (2.6053e+00)	Acc@1  13.00 ( 19.40)	Acc@5  56.00 ( 56.58)
[2023-03-23 17:43:20,999][new_worker_lincls][INFO] - {'train/time': 0.034507829781133766, 'train/datatime': 0.0066551686324597395, 'train/loss': 2.6053177100952847, 'train/top1': tensor(19.3992, device='cuda:0'), 'train/top5': tensor(56.5842, device='cuda:0')}
[2023-03-23 17:43:21,003][new_worker_lincls][INFO] - Batch Number 1982
[2023-03-23 17:43:21,029][new_worker_lincls][INFO] - Batch Number 1983
[2023-03-23 17:43:21,054][new_worker_lincls][INFO] - Batch Number 1984
[2023-03-23 17:43:21,080][new_worker_lincls][INFO] - Batch Number 1985
[2023-03-23 17:43:21,106][new_worker_lincls][INFO] - Batch Number 1986
[2023-03-23 17:43:21,132][new_worker_lincls][INFO] - Batch Number 1987
[2023-03-23 17:43:21,158][new_worker_lincls][INFO] - Batch Number 1988
[2023-03-23 17:43:21,188][new_worker_lincls][INFO] - Batch Number 1989
[2023-03-23 17:43:21,221][new_worker_lincls][INFO] - Batch Number 1990
[2023-03-23 17:43:21,247][new_worker_lincls][INFO] - Batch Number 1991
[2023-03-23 17:43:21,270][new_worker_lincls][INFO] - Epoch: [3][490/500]	Time  0.026 ( 0.034)	Data  0.000 ( 0.007)	Loss 2.5354e+00 (2.6055e+00)	Acc@1  24.00 ( 19.41)	Acc@5  58.00 ( 56.56)
[2023-03-23 17:43:21,271][new_worker_lincls][INFO] - {'train/time': 0.034357054898792275, 'train/datatime': 0.00652888253361533, 'train/loss': 2.605524537519622, 'train/top1': tensor(19.4053, device='cuda:0'), 'train/top5': tensor(56.5601, device='cuda:0')}
[2023-03-23 17:43:21,274][new_worker_lincls][INFO] - Batch Number 1992
[2023-03-23 17:43:21,300][new_worker_lincls][INFO] - Batch Number 1993
[2023-03-23 17:43:21,325][new_worker_lincls][INFO] - Batch Number 1994
[2023-03-23 17:43:21,351][new_worker_lincls][INFO] - Batch Number 1995
[2023-03-23 17:43:21,377][new_worker_lincls][INFO] - Batch Number 1996
[2023-03-23 17:43:21,404][new_worker_lincls][INFO] - Batch Number 1997
[2023-03-23 17:43:21,430][new_worker_lincls][INFO] - Batch Number 1998
[2023-03-23 17:43:21,456][new_worker_lincls][INFO] - Batch Number 1999
[2023-03-23 17:43:21,482][new_worker_lincls][INFO] - Batch Number 2000
[2023-03-23 17:43:24,286][new_worker_lincls][INFO] - Batch Number 2001
[2023-03-23 17:43:24,309][new_worker_lincls][INFO] - Epoch: [4][  0/500]	Time  2.563 ( 2.563)	Data  2.536 ( 2.536)	Loss 2.7149e+00 (2.7149e+00)	Acc@1  19.00 ( 19.00)	Acc@5  55.00 ( 55.00)
[2023-03-23 17:43:24,309][new_worker_lincls][INFO] - {'train/time': 2.562725067138672, 'train/datatime': 2.5356407165527344, 'train/loss': 2.7149171829223633, 'train/top1': tensor(19., device='cuda:0'), 'train/top5': tensor(55., device='cuda:0')}
[2023-03-23 17:43:24,314][new_worker_lincls][INFO] - Batch Number 2002
[2023-03-23 17:43:24,376][new_worker_lincls][INFO] - Batch Number 2003
[2023-03-23 17:43:24,519][new_worker_lincls][INFO] - Batch Number 2004
[2023-03-23 17:43:24,552][new_worker_lincls][INFO] - Batch Number 2005
[2023-03-23 17:43:24,585][new_worker_lincls][INFO] - Batch Number 2006
[2023-03-23 17:43:24,604][new_worker_lincls][INFO] - Batch Number 2007
[2023-03-23 17:43:24,638][new_worker_lincls][INFO] - Batch Number 2008
[2023-03-23 17:43:24,673][new_worker_lincls][INFO] - Batch Number 2009
[2023-03-23 17:43:24,709][new_worker_lincls][INFO] - Batch Number 2010
[2023-03-23 17:43:24,746][new_worker_lincls][INFO] - Batch Number 2011
[2023-03-23 17:43:24,778][new_worker_lincls][INFO] - Epoch: [4][ 10/500]	Time  0.035 ( 0.276)	Data  0.001 ( 0.245)	Loss 2.5871e+00 (2.5988e+00)	Acc@1  19.00 ( 19.09)	Acc@5  56.00 ( 56.27)
[2023-03-23 17:43:24,778][new_worker_lincls][INFO] - {'train/time': 0.27565295046026056, 'train/datatime': 0.24484979022632947, 'train/loss': 2.598838285966353, 'train/top1': tensor(19.0909, device='cuda:0'), 'train/top5': tensor(56.2727, device='cuda:0')}
[2023-03-23 17:43:24,783][new_worker_lincls][INFO] - Batch Number 2012
[2023-03-23 17:43:24,819][new_worker_lincls][INFO] - Batch Number 2013
[2023-03-23 17:43:24,841][new_worker_lincls][INFO] - Batch Number 2014
[2023-03-23 17:43:24,875][new_worker_lincls][INFO] - Batch Number 2015
[2023-03-23 17:43:24,911][new_worker_lincls][INFO] - Batch Number 2016
[2023-03-23 17:43:24,931][new_worker_lincls][INFO] - Batch Number 2017
[2023-03-23 17:43:24,966][new_worker_lincls][INFO] - Batch Number 2018
[2023-03-23 17:43:25,001][new_worker_lincls][INFO] - Batch Number 2019
[2023-03-23 17:43:25,020][new_worker_lincls][INFO] - Batch Number 2020
[2023-03-23 17:43:25,056][new_worker_lincls][INFO] - Batch Number 2021
[2023-03-23 17:43:25,094][new_worker_lincls][INFO] - Epoch: [4][ 20/500]	Time  0.041 ( 0.159)	Data  0.001 ( 0.129)	Loss 2.6573e+00 (2.5938e+00)	Acc@1  16.00 ( 18.86)	Acc@5  55.00 ( 56.57)
[2023-03-23 17:43:25,094][new_worker_lincls][INFO] - {'train/time': 0.15944117591494605, 'train/datatime': 0.12903291838509695, 'train/loss': 2.593818744023641, 'train/top1': tensor(18.8571, device='cuda:0'), 'train/top5': tensor(56.5714, device='cuda:0')}
[2023-03-23 17:43:25,107][new_worker_lincls][INFO] - Batch Number 2022
[2023-03-23 17:43:25,128][new_worker_lincls][INFO] - Batch Number 2023
[2023-03-23 17:43:25,160][new_worker_lincls][INFO] - Batch Number 2024
[2023-03-23 17:43:25,191][new_worker_lincls][INFO] - Batch Number 2025
[2023-03-23 17:43:25,222][new_worker_lincls][INFO] - Batch Number 2026
[2023-03-23 17:43:25,252][new_worker_lincls][INFO] - Batch Number 2027
[2023-03-23 17:43:25,283][new_worker_lincls][INFO] - Batch Number 2028
[2023-03-23 17:43:25,315][new_worker_lincls][INFO] - Batch Number 2029
[2023-03-23 17:43:25,348][new_worker_lincls][INFO] - Batch Number 2030
[2023-03-23 17:43:25,381][new_worker_lincls][INFO] - Batch Number 2031
[2023-03-23 17:43:25,399][new_worker_lincls][INFO] - Epoch: [4][ 30/500]	Time  0.028 ( 0.118)	Data  0.001 ( 0.088)	Loss 2.5978e+00 (2.5826e+00)	Acc@1  18.00 ( 19.42)	Acc@5  65.00 ( 57.42)
[2023-03-23 17:43:25,399][new_worker_lincls][INFO] - {'train/time': 0.11785142652450069, 'train/datatime': 0.0876592589962867, 'train/loss': 2.58255967017143, 'train/top1': tensor(19.4194, device='cuda:0'), 'train/top5': tensor(57.4194, device='cuda:0')}
[2023-03-23 17:43:25,411][new_worker_lincls][INFO] - Batch Number 2032
[2023-03-23 17:43:25,444][new_worker_lincls][INFO] - Batch Number 2033
[2023-03-23 17:43:25,475][new_worker_lincls][INFO] - Batch Number 2034
[2023-03-23 17:43:25,505][new_worker_lincls][INFO] - Batch Number 2035
[2023-03-23 17:43:25,533][new_worker_lincls][INFO] - Batch Number 2036
[2023-03-23 17:43:25,560][new_worker_lincls][INFO] - Batch Number 2037
[2023-03-23 17:43:25,591][new_worker_lincls][INFO] - Batch Number 2038
[2023-03-23 17:43:25,621][new_worker_lincls][INFO] - Batch Number 2039
[2023-03-23 17:43:25,649][new_worker_lincls][INFO] - Batch Number 2040
[2023-03-23 17:43:25,678][new_worker_lincls][INFO] - Batch Number 2041
[2023-03-23 17:43:25,704][new_worker_lincls][INFO] - Epoch: [4][ 40/500]	Time  0.029 ( 0.097)	Data  0.001 ( 0.066)	Loss 2.7010e+00 (2.5885e+00)	Acc@1  17.00 ( 19.51)	Acc@5  53.00 ( 56.85)
[2023-03-23 17:43:25,704][new_worker_lincls][INFO] - {'train/time': 0.09655549468063726, 'train/datatime': 0.06648634119731624, 'train/loss': 2.588544950252626, 'train/top1': tensor(19.5122, device='cuda:0'), 'train/top5': tensor(56.8537, device='cuda:0')}
[2023-03-23 17:43:25,709][new_worker_lincls][INFO] - Batch Number 2042
[2023-03-23 17:43:25,739][new_worker_lincls][INFO] - Batch Number 2043
[2023-03-23 17:43:25,773][new_worker_lincls][INFO] - Batch Number 2044
[2023-03-23 17:43:25,803][new_worker_lincls][INFO] - Batch Number 2045
[2023-03-23 17:43:25,834][new_worker_lincls][INFO] - Batch Number 2046
[2023-03-23 17:43:25,864][new_worker_lincls][INFO] - Batch Number 2047
[2023-03-23 17:43:25,895][new_worker_lincls][INFO] - Batch Number 2048
[2023-03-23 17:43:25,928][new_worker_lincls][INFO] - Batch Number 2049
[2023-03-23 17:43:25,959][new_worker_lincls][INFO] - Batch Number 2050
[2023-03-23 17:43:25,991][new_worker_lincls][INFO] - Batch Number 2051
[2023-03-23 17:43:26,019][new_worker_lincls][INFO] - Epoch: [4][ 50/500]	Time  0.031 ( 0.084)	Data  0.001 ( 0.054)	Loss 2.6000e+00 (2.5956e+00)	Acc@1  18.00 ( 19.22)	Acc@5  54.00 ( 56.61)
[2023-03-23 17:43:26,019][new_worker_lincls][INFO] - {'train/time': 0.0838004888272753, 'train/datatime': 0.05360057774712058, 'train/loss': 2.5956155833076027, 'train/top1': tensor(19.2157, device='cuda:0'), 'train/top5': tensor(56.6078, device='cuda:0')}
[2023-03-23 17:43:26,024][new_worker_lincls][INFO] - Batch Number 2052
[2023-03-23 17:43:26,058][new_worker_lincls][INFO] - Batch Number 2053
[2023-03-23 17:43:26,085][new_worker_lincls][INFO] - Batch Number 2054
[2023-03-23 17:43:26,114][new_worker_lincls][INFO] - Batch Number 2055
[2023-03-23 17:43:26,143][new_worker_lincls][INFO] - Batch Number 2056
[2023-03-23 17:43:26,172][new_worker_lincls][INFO] - Batch Number 2057
[2023-03-23 17:43:26,203][new_worker_lincls][INFO] - Batch Number 2058
[2023-03-23 17:43:26,236][new_worker_lincls][INFO] - Batch Number 2059
[2023-03-23 17:43:26,268][new_worker_lincls][INFO] - Batch Number 2060
[2023-03-23 17:43:26,299][new_worker_lincls][INFO] - Batch Number 2061
[2023-03-23 17:43:26,329][new_worker_lincls][INFO] - Epoch: [4][ 60/500]	Time  0.032 ( 0.075)	Data  0.001 ( 0.045)	Loss 2.6359e+00 (2.5972e+00)	Acc@1  16.00 ( 18.97)	Acc@5  59.00 ( 56.92)
[2023-03-23 17:43:26,329][new_worker_lincls][INFO] - {'train/time': 0.07513577039124536, 'train/datatime': 0.044940694433743836, 'train/loss': 2.5972060297356276, 'train/top1': tensor(18.9672, device='cuda:0'), 'train/top5': tensor(56.9180, device='cuda:0')}
[2023-03-23 17:43:26,333][new_worker_lincls][INFO] - Batch Number 2062
[2023-03-23 17:43:26,367][new_worker_lincls][INFO] - Batch Number 2063
[2023-03-23 17:43:26,393][new_worker_lincls][INFO] - Batch Number 2064
[2023-03-23 17:43:26,423][new_worker_lincls][INFO] - Batch Number 2065
[2023-03-23 17:43:26,453][new_worker_lincls][INFO] - Batch Number 2066
[2023-03-23 17:43:26,479][new_worker_lincls][INFO] - Batch Number 2067
[2023-03-23 17:43:26,504][new_worker_lincls][INFO] - Batch Number 2068
[2023-03-23 17:43:26,532][new_worker_lincls][INFO] - Batch Number 2069
[2023-03-23 17:43:26,558][new_worker_lincls][INFO] - Batch Number 2070
[2023-03-23 17:43:26,585][new_worker_lincls][INFO] - Batch Number 2071
[2023-03-23 17:43:26,612][new_worker_lincls][INFO] - Epoch: [4][ 70/500]	Time  0.030 ( 0.069)	Data  0.001 ( 0.039)	Loss 2.7005e+00 (2.5967e+00)	Acc@1  17.00 ( 19.15)	Acc@5  54.00 ( 57.03)
[2023-03-23 17:43:26,612][new_worker_lincls][INFO] - {'train/time': 0.06853856838924784, 'train/datatime': 0.038713213423608055, 'train/loss': 2.5966682937783254, 'train/top1': tensor(19.1549, device='cuda:0'), 'train/top5': tensor(57.0282, device='cuda:0')}
[2023-03-23 17:43:26,616][new_worker_lincls][INFO] - Batch Number 2072
[2023-03-23 17:43:26,658][new_worker_lincls][INFO] - Batch Number 2073
[2023-03-23 17:43:26,683][new_worker_lincls][INFO] - Batch Number 2074
[2023-03-23 17:43:26,715][new_worker_lincls][INFO] - Batch Number 2075
[2023-03-23 17:43:26,741][new_worker_lincls][INFO] - Batch Number 2076
[2023-03-23 17:43:26,768][new_worker_lincls][INFO] - Batch Number 2077
[2023-03-23 17:43:26,794][new_worker_lincls][INFO] - Batch Number 2078
[2023-03-23 17:43:26,820][new_worker_lincls][INFO] - Batch Number 2079
[2023-03-23 17:43:26,847][new_worker_lincls][INFO] - Batch Number 2080
[2023-03-23 17:43:26,873][new_worker_lincls][INFO] - Batch Number 2081
[2023-03-23 17:43:26,898][new_worker_lincls][INFO] - Epoch: [4][ 80/500]	Time  0.027 ( 0.064)	Data  0.000 ( 0.034)	Loss 2.6687e+00 (2.5982e+00)	Acc@1  24.00 ( 19.17)	Acc@5  57.00 ( 57.09)
[2023-03-23 17:43:26,898][new_worker_lincls][INFO] - {'train/time': 0.06361481584148643, 'train/datatime': 0.03402337027184757, 'train/loss': 2.598217060536514, 'train/top1': tensor(19.1728, device='cuda:0'), 'train/top5': tensor(57.0864, device='cuda:0')}
[2023-03-23 17:43:26,903][new_worker_lincls][INFO] - Batch Number 2082
[2023-03-23 17:43:26,944][new_worker_lincls][INFO] - Batch Number 2083
[2023-03-23 17:43:26,974][new_worker_lincls][INFO] - Batch Number 2084
[2023-03-23 17:43:26,995][new_worker_lincls][INFO] - Batch Number 2085
[2023-03-23 17:43:27,025][new_worker_lincls][INFO] - Batch Number 2086
[2023-03-23 17:43:27,051][new_worker_lincls][INFO] - Batch Number 2087
[2023-03-23 17:43:27,077][new_worker_lincls][INFO] - Batch Number 2088
[2023-03-23 17:43:27,104][new_worker_lincls][INFO] - Batch Number 2089
[2023-03-23 17:43:27,130][new_worker_lincls][INFO] - Batch Number 2090
[2023-03-23 17:43:27,157][new_worker_lincls][INFO] - Batch Number 2091
[2023-03-23 17:43:27,181][new_worker_lincls][INFO] - Epoch: [4][ 90/500]	Time  0.027 ( 0.060)	Data  0.001 ( 0.030)	Loss 2.5655e+00 (2.5951e+00)	Acc@1  22.00 ( 19.33)	Acc@5  55.00 ( 57.26)
[2023-03-23 17:43:27,181][new_worker_lincls][INFO] - {'train/time': 0.0597311088017055, 'train/datatime': 0.03035407013945527, 'train/loss': 2.595076791532747, 'train/top1': tensor(19.3297, device='cuda:0'), 'train/top5': tensor(57.2637, device='cuda:0')}
[2023-03-23 17:43:27,186][new_worker_lincls][INFO] - Batch Number 2092
[2023-03-23 17:43:27,222][new_worker_lincls][INFO] - Batch Number 2093
[2023-03-23 17:43:27,256][new_worker_lincls][INFO] - Batch Number 2094
[2023-03-23 17:43:27,282][new_worker_lincls][INFO] - Batch Number 2095
[2023-03-23 17:43:27,302][new_worker_lincls][INFO] - Batch Number 2096
